_id,name,category,price,stock
44541,Worry,Home,247.06,151
44542,Over,Electronics,163.04,552
44543,Trouble,Beauty,225.22,67
44544,Tend,Electronics,77.21,874
44545,Camera,Electronics,102.57,131
44546,Will,Home,160.19,910
44547,Perform,Clothing,94.31,58
44548,Shake,Beauty,9.84,510
44549,Down,Beauty,176.37,241
44550,Behavior,Electronics,188.64,855
44551,Many,Clothing,224.38,651
44552,Development,Electronics,195.68,235
44553,Behind,Home,197.46,813
44554,Cold,Accessories,400.79,356
44555,Apply,Home,364.95,712
44556,Health,Accessories,208.53,766
44557,Improve,Beauty,438.62,157
44558,Until,Home,446.56,947
44559,Smile,Beauty,380.28,661
44560,Write,Accessories,114.41,189
44561,Return,Electronics,417.76,387
44562,Sell,Accessories,266.49,649
44563,Do,Accessories,89.48,131
44564,Southern,Electronics,59.08,827
44565,Her,Accessories,262.89,298
44566,Position,Accessories,378.98,698
44567,Foreign,Accessories,245.15,235
44568,Mrs,Home,236.65,897
44569,Organization,Electronics,139.39,595
44570,Red,Clothing,484.26,851
44571,Scientist,Clothing,14.14,18
44572,Tv,Home,47.09,220
44573,Central,Home,236.92,742
44574,Be,Beauty,74.13,861
44575,Fill,Accessories,26.27,151
44576,Coach,Electronics,71.12,675
44577,Model,Home,270.42,103
44578,There,Beauty,61.83,194
44579,Maybe,Electronics,477.35,318
44580,Store,Electronics,73.98,214
44581,Wife,Clothing,325.63,820
44582,Race,Home,117.47,512
44583,Player,Beauty,294.31,979
44584,Camera,Clothing,466.78,249
44585,Sense,Clothing,19.53,32
44586,Type,Accessories,235.31,823
44587,Course,Home,332.77,293
44588,Tend,Electronics,7.34,996
44589,Nearly,Electronics,42.37,869
44590,Something,Home,351.7,852
44591,Appear,Beauty,177.98,543
44592,Fish,Beauty,454.78,473
44593,Leg,Home,411.93,951
44594,Former,Home,194,358
44595,Leave,Home,437.95,16
44596,Next,Accessories,380.06,120
44597,List,Beauty,41.17,633
44598,Civil,Home,139.33,353
44599,Present,Electronics,211.81,56
44600,Mother,Clothing,54.31,367
44601,Act,Electronics,451.58,790
44602,Reality,Accessories,312.26,590
44603,Guess,Home,176.6,100
44604,Half,Clothing,396.08,367
44605,Sort,Accessories,148.93,348
44606,Star,Clothing,392.81,715
44607,Receive,Electronics,90.39,768
44608,Police,Electronics,7.48,148
44609,Not,Beauty,200.48,320
44610,Push,Clothing,215.05,575
44611,Great,Accessories,493.89,639
44612,Avoid,Electronics,56.33,81
44613,Letter,Clothing,263.34,613
44614,Attorney,Home,117.82,978
44615,Scene,Beauty,282.05,774
44616,Weight,Accessories,406.12,438
44617,Fund,Electronics,115.04,335
44618,Goal,Accessories,489.33,567
44619,Against,Clothing,180.21,438
44620,Man,Electronics,145.71,379
44621,Bit,Accessories,203.27,114
44622,Certain,Misc,154.85,327
44623,Value,Clothing,263.73,602
44624,At,Electronics,174.25,8
44625,Half,Electronics,188.38,666
44626,Purpose,Clothing,480.56,879
44627,Rest,Clothing,405.44,233
44628,Her,Electronics,123.11,769
44629,Road,Beauty,243.8,606
44630,End,Home,59.98,105
44631,Second,Electronics,495.17,573
44632,Less,Clothing,336.61,160
44633,Maintain,Home,70.73,117
44634,Form,Clothing,177.43,738
44635,Near,Accessories,159.7,420
44636,Sister,Electronics,473.83,212
44637,Treatment,Electronics,274.36,283
44638,Particularly,Accessories,98.02,807
44639,Stock,Beauty,403.33,27
44640,Both,Accessories,182.01,819
44641,Explain,Clothing,480.22,450
44642,Either,Electronics,476.09,300
44643,Consumer,Home,287.99,689
44644,Fish,Clothing,266.14,230
44645,Professional,Electronics,196.9,890
44646,What,Accessories,154.96,887
44647,Form,Clothing,93.22,881
44648,Bit,Accessories,188.08,558
44649,Popular,Electronics,349.54,950
44650,Tax,Beauty,21.6,118
44651,Explain,Accessories,431.93,514
44652,Loss,Clothing,347.78,127
44653,Spend,Electronics,196.87,672
44654,Type,Beauty,86.38,715
44655,Memory,Home,388.91,466
44656,Nor,Beauty,43.62,283
44657,Expect,Clothing,279.3,768
44658,Available,Electronics,340.2,218
44659,Close,Misc,476.28,50
44660,Huge,Clothing,140.64,95
44661,Table,Clothing,313.56,57
44662,More,Home,427.1,91
44663,Nation,Accessories,118.94,617
44664,Look,Clothing,104.14,604
44665,Form,Clothing,169.04,992
44666,Course,Beauty,418.08,489
44667,Eight,Accessories,29.16,728
44668,Thank,Electronics,208.82,942
44669,Might,Beauty,50.62,867
44670,Often,Home,333.75,306
44671,Pattern,Accessories,484.19,267
44672,Could,Home,300.33,480
44673,Should,Accessories,114.83,590
44674,Mission,Clothing,405.56,74
44675,Very,Home,369.44,675
44676,Keep,Accessories,414.3,146
44677,Serious,Electronics,266.03,838
44678,Question,Accessories,230.67,652
44679,Hard,Accessories,167.17,225
44680,Focus,Accessories,23.42,30
44681,Approach,Accessories,477.8,717
44682,Color,Electronics,13.57,400
44683,Discussion,Clothing,248.35,760
44684,Receive,Accessories,202.77,390
44685,Picture,Home,337.61,478
44686,High,Beauty,477.67,142
44687,Chance,Electronics,169.29,703
44688,Street,Home,411.71,817
44689,Support,Accessories,200.15,980
44690,Baby,Home,147.13,206
44691,Respond,Clothing,132.81,306
44692,Article,Beauty,5.9,459
44693,Worker,Home,398.7,6
44694,Between,Home,224.47,178
44695,Technology,Accessories,34.26,229
44696,Develop,Clothing,111.64,839
44697,Source,Home,397.45,502
44698,Loss,Clothing,29.72,514
44699,Government,Beauty,256.08,142
44700,Some,Home,12.24,990
44701,Similar,Electronics,196.34,92
44702,Lose,Beauty,419,591
44703,Hair,Accessories,237.89,817
44704,Anyone,Electronics,90.38,778
44705,Process,Electronics,434.31,386
44706,Similar,Accessories,307.01,254
44707,Country,Electronics,327.74,960
44708,Activity,Accessories,458.88,832
44709,Smile,Home,389.83,686
44710,Think,Home,217.8,350
44711,Read,Beauty,28.53,964
44712,Usually,Beauty,137.82,576
44713,May,Electronics,345.85,983
44714,Night,Beauty,34.27,665
44715,Western,Accessories,14.31,667
44716,Treat,Home,97.94,418
44717,Interesting,Clothing,299.56,388
44718,Age,Electronics,363.32,752
44719,Lawyer,Electronics,470.71,120
44720,May,Home,273.1,962
44721,Consumer,Accessories,351.36,758
44722,Until,Home,233.02,817
44723,Beat,Electronics,27.74,556
44724,Development,Accessories,469.32,728
44725,Water,Home,490.25,29
44726,Information,Home,152.89,574
44727,Rest,Electronics,165.67,791
44728,Model,Beauty,411.6,569
44729,Medical,Clothing,178.88,944
44730,Chair,Accessories,266.46,525
44731,Usually,Clothing,382.01,738
44732,First,Clothing,327.81,81
44733,Drug,Beauty,21.41,628
44734,Seek,Beauty,331.19,146
44735,Professional,Accessories,202.14,885
44736,Career,Accessories,446.52,480
44737,Best,Beauty,260.53,501
44738,Product,Electronics,283.05,382
44739,Me,Clothing,460.94,775
44740,Together,Home,322.44,821
44741,Wait,Clothing,211.68,451
44742,Language,Beauty,369.07,12
44743,Turn,Electronics,209.42,326
44744,Address,Electronics,295.55,29
44745,Campaign,Electronics,140.9,512
44746,Drug,Home,419.68,838
44747,Project,Beauty,346.02,983
44748,Husband,Accessories,154.32,932
44749,Make,Electronics,302.8,952
44750,Bit,Accessories,114.01,435
44751,Special,Clothing,33.14,192
44752,Must,Electronics,353.86,518
44753,Share,Home,40.61,321
44754,Each,Clothing,480.86,445
44755,Rock,Clothing,351.22,738
44756,Apply,Home,129.55,597
44757,Ever,Beauty,118.09,705
44758,This,Electronics,481.44,512
44759,Reflect,Home,375.88,332
44760,Name,Electronics,18.14,595
44761,Remain,Accessories,238,240
44762,Hand,Beauty,263.43,801
44763,Management,Beauty,480.1,255
44764,Lead,Accessories,114.34,886
44765,Step,Accessories,7.42,289
44766,Practice,Beauty,170.01,121
44767,Cut,Home,112.11,747
44768,Think,Clothing,210.35,252
44769,Mention,Home,357.03,812
44770,International,Accessories,317.27,136
44771,We,Beauty,56.74,950
44772,Establish,Home,492.27,233
44773,Research,Beauty,190.74,878
44774,Offer,Home,63.46,817
44775,Able,Beauty,184.08,982
44776,Site,Electronics,184.38,298
44777,Wonder,Accessories,320.54,384
44778,Cell,Beauty,72.43,515
44779,Life,Home,462.38,452
44780,Born,Accessories,121.63,184
44781,Size,Clothing,496.32,384
44782,Different,Electronics,223.95,560
44783,News,Electronics,415.22,873
44784,Take,Electronics,266.01,885
44785,Method,Misc,304.37,373
44786,Energy,Accessories,436.59,947
44787,Less,Beauty,352.92,186
44788,Out,Home,127.82,12
44789,Leg,Home,441.51,54
44790,Compare,Home,22.52,459
44791,Available,Accessories,82.46,981
44792,Again,Clothing,410.97,942
44793,Trade,Electronics,452.67,276
44794,Sit,Home,94.76,650
44795,Our,Accessories,393.85,143
44796,Position,Accessories,426.55,755
44797,Market,Accessories,391.14,765
44798,Red,Home,88.19,953
44799,Live,Beauty,106.94,255
44800,When,Electronics,19.58,234
44801,Future,Home,121.82,868
44802,Choice,Electronics,142.18,106
44803,Stage,Accessories,76.77,212
44804,Music,Clothing,110.46,384
44805,Name,Clothing,372.8,913
44806,Also,Clothing,351.46,576
44807,Final,Clothing,147.87,225
44808,Number,Electronics,475.64,165
44809,Machine,Electronics,34.79,888
44810,Writer,Electronics,109.75,263
44811,We,Home,446.62,325
44812,Off,Home,222.75,908
44813,Staff,Accessories,403.47,873
44814,Network,Clothing,347.94,397
44815,Yard,Beauty,88.86,618
44816,Before,Beauty,338.05,139
44817,Down,Clothing,326.9,877
44818,Tv,Clothing,166.36,473
44819,Make,Home,419.02,986
44820,Hair,Electronics,489.47,124
44821,Race,Electronics,495.09,390
44822,Project,Home,272.25,750
44823,End,Clothing,416.63,563
44824,Describe,Clothing,195.52,271
44825,Address,Clothing,415.53,485
44826,Understand,Beauty,199.92,11
44827,People,Accessories,75.26,119
44828,Cover,Accessories,407.19,145
44829,Tree,Electronics,40.57,97
44830,Occur,Electronics,336.25,334
44831,Front,Electronics,202.17,674
44832,These,Accessories,418.29,443
44833,Growth,Beauty,417.74,219
44834,Sport,Clothing,473.16,150
44835,Term,Beauty,92.29,429
44836,Easy,Home,221.74,696
44837,Evidence,Beauty,430.29,178
44838,Sometimes,Electronics,289.38,51
44839,Whom,Home,52.62,448
44840,Certainly,Electronics,333.04,469
44841,Board,Home,293.18,343
44842,Including,Accessories,214.3,46
44843,Can,Clothing,55.5,91
44844,Before,Electronics,188.78,697
44845,Be,Home,492.24,877
44846,Indeed,Electronics,80.39,77
44847,New,Accessories,39.59,830
44848,Free,Home,144.33,716
44849,Shake,Beauty,87.84,928
44850,Subject,Beauty,224.01,282
44851,College,Electronics,93.53,602
44852,Order,Accessories,7.59,585
44853,Wide,Accessories,432.21,709
44854,Bill,Electronics,56.47,864
44855,But,Accessories,409.53,181
44856,Myself,Accessories,54.51,706
44857,Mrs,Home,276.54,557
44858,Attorney,Home,78.98,774
44859,Strong,Clothing,189.73,90
44860,General,Home,355.81,454
44861,Window,Home,362.76,37
44862,Record,Accessories,479.26,754
44863,Place,Electronics,122.14,403
44864,Your,Electronics,350.15,725
44865,Machine,Electronics,347.07,906
44866,True,Beauty,296.16,557
44867,Rule,Home,495.08,142
44868,Several,Electronics,113.33,563
44869,Fund,Electronics,140.13,448
44870,Future,Beauty,81.6,288
44871,Mrs,Home,263.67,375
44872,Information,Beauty,405.67,919
44873,Well,Home,143.87,800
44874,Start,Electronics,489.59,230
44875,Traditional,Accessories,399.71,713
44876,Study,Accessories,330.26,850
44877,Send,Home,314.21,794
44878,Poor,Beauty,32.73,813
44879,Wide,Home,190.92,667
44880,Discover,Home,406.72,915
44881,Reveal,Accessories,209.47,879
44882,Put,Accessories,90.49,853
44883,Military,Clothing,286.24,239
44884,Education,Home,106.96,953
44885,Special,Accessories,318.72,224
44886,We,Electronics,211.07,47
44887,Look,Beauty,401.07,877
44888,Interview,Accessories,359.69,873
44889,Upon,Beauty,123.03,290
44890,Material,Beauty,197.01,723
44891,Store,Beauty,333.13,591
44892,Along,Clothing,404.94,435
44893,Describe,Clothing,83.88,952
44894,Build,Home,497.88,69
44895,Task,Misc,312.47,427
44896,Debate,Electronics,323.43,315
44897,Hope,Clothing,403.99,876
44898,Message,Accessories,412.87,818
44899,Want,Accessories,56.23,245
44900,Anyone,Home,356.23,390
44901,Involve,Electronics,188.78,22
44902,Shoulder,Home,104.99,111
44903,Start,Electronics,486.75,500
44904,Say,Clothing,68.73,381
44905,Woman,Accessories,280,286
44906,Together,Electronics,470.54,51
44907,Water,Electronics,267.03,610
44908,Author,Clothing,368.48,921
44909,Get,Electronics,133,583
44910,Those,Beauty,267.92,993
44911,Sister,Electronics,433.79,522
44912,Third,Electronics,153.69,128
44913,Various,Accessories,81.27,284
44914,Final,Clothing,66.05,706
44915,White,Electronics,498.16,362
44916,Fire,Electronics,173.51,618
44917,Next,Home,193.72,120
44918,True,Clothing,112.78,79
44919,Spend,Electronics,298.7,329
44920,Leader,Electronics,274.07,50
44921,Before,Clothing,183.85,172
44922,Themselves,Electronics,310.39,662
44923,Community,Electronics,226.64,457
44924,Human,Beauty,441.01,596
44925,Card,Electronics,105.88,36
44926,Foot,Beauty,473.91,415
44927,Production,Home,484.47,846
44928,Free,Electronics,397.45,400
44929,Able,Beauty,460.03,875
44930,Later,Clothing,449.07,14
44931,Economic,Electronics,52.53,771
44932,Also,Clothing,201.07,763
44933,Clearly,Clothing,225.02,65
44934,Require,Electronics,41.23,72
44935,Window,Electronics,175.27,774
44936,Can,Accessories,389.5,241
44937,Up,Accessories,23.52,846
44938,Throughout,Accessories,372.02,351
44939,Down,Clothing,343.99,840
44940,Front,Beauty,5.93,700
44941,Law,Beauty,437.08,142
44942,Sea,Home,50.19,996
44943,Action,Accessories,313.34,913
44944,Detail,Clothing,178.22,975
44945,Thing,Home,301.95,139
44946,Rate,Accessories,362.4,695
44947,Simply,Home,31.99,357
44948,Garden,Beauty,5.01,96
44949,Choose,Clothing,53.93,93
44950,Campaign,Beauty,489.09,147
44951,Including,Beauty,46.6,133
44952,Tough,Accessories,427.16,650
44953,Assume,Clothing,328.13,223
44954,During,Home,68.43,588
44955,Test,Beauty,291.54,108
44956,Movement,Home,255.32,19
44957,Skill,Clothing,285.89,626
44958,Skill,Electronics,165.9,592
44959,Character,Electronics,168.87,889
44960,Piece,Beauty,330.46,479
44961,Wrong,Beauty,282.32,569
44962,Human,Electronics,176.74,162
44963,Teacher,Accessories,280.32,727
44964,Thing,Clothing,280.83,714
44965,Challenge,Home,446.94,554
44966,Skin,Clothing,343.41,689
44967,Respond,Clothing,373.92,435
44968,Party,Accessories,170.89,900
44969,Save,Clothing,235.43,903
44970,Win,Home,30.92,126
44971,Sister,Electronics,68.71,586
44972,Language,Home,15.95,657
44973,Us,Home,362.98,870
44974,Each,Electronics,248.24,844
44975,Painting,Electronics,365.1,245
44976,Create,Home,247.87,339
44977,Not,Clothing,200.13,180
44978,Morning,Beauty,448.29,27
44979,Success,Home,10.16,62
44980,Star,Beauty,245.19,966
44981,Heavy,Clothing,257.83,803
44982,Back,Electronics,12.09,174
44983,Consumer,Electronics,252.78,664
44984,And,Home,452.06,699
44985,Baby,Electronics,361.64,993
44986,High,Accessories,221.67,144
44987,Discuss,Clothing,172.04,606
44988,Sea,Beauty,310.53,480
44989,Almost,Clothing,160.13,228
44990,General,Electronics,468.68,468
44991,Hour,Beauty,19.47,319
44992,Major,Clothing,475.6,739
44993,Card,Home,146.47,341
44994,If,Clothing,133.99,942
44995,Energy,Home,120.91,923
44996,Individual,Accessories,227.91,744
44997,Per,Beauty,83.82,87
44998,Structure,Accessories,172.35,959
44999,Feeling,Electronics,41.38,971
45000,Poor,Electronics,59.48,844
45001,Trial,Clothing,249.11,503
45002,Break,Beauty,494.14,791
45003,Coach,Home,486.86,839
45004,Explain,Beauty,228.55,324
45005,Job,Electronics,164.48,464
45006,Machine,Beauty,283.91,957
45007,Guess,Accessories,428.66,595
45008,Seek,Electronics,190.54,686
45009,Natural,Electronics,57.58,569
45010,Raise,Beauty,384.78,240
45011,Outside,Clothing,121.48,968
45012,Lead,Clothing,466.16,603
45013,Eat,Clothing,455.85,110
45014,Food,Accessories,434.18,289
45015,Effect,Clothing,294.64,843
45016,Tough,Electronics,198.96,225
45017,Join,Home,260.3,809
45018,Cell,Clothing,177.69,480
45019,Senior,Accessories,407.12,269
45020,Practice,Home,206.03,924
45021,Throughout,Clothing,160.05,197
45022,Someone,Accessories,194.97,165
45023,Long,Accessories,140.01,486
45024,Difference,Clothing,49.31,272
45025,People,Accessories,407.98,928
45026,Catch,Electronics,480.49,616
45027,Author,Accessories,302.41,923
45028,Newspaper,Electronics,438.01,737
45029,Loss,Beauty,148.62,54
45030,Movement,Clothing,326.33,951
45031,Capital,Home,28.72,820
45032,Fine,Clothing,175.3,957
45033,Half,Accessories,306.14,120
45034,Participant,Home,250.46,333
45035,Whatever,Beauty,308.33,356
45036,Let,Clothing,170.79,615
45037,Themselves,Accessories,434.27,710
45038,Then,Home,330.41,972
45039,Use,Home,80.63,925
45040,Team,Electronics,424.24,878
45041,Popular,Electronics,284.4,627
45042,Middle,Beauty,297.56,958
45043,Together,Clothing,8.8,569
45044,Threat,Beauty,246.64,223
45045,Environmental,Clothing,320.59,835
45046,Fire,Electronics,161.98,159
45047,Four,Electronics,48.21,726
45048,Hope,Accessories,262.28,654
45049,Should,Clothing,459.25,292
45050,Hundred,Clothing,69.05,192
45051,Clear,Electronics,306.85,846
45052,Imagine,Beauty,8.71,514
45053,Better,Beauty,247.29,697
45054,What,Beauty,485.9,587
45055,Easy,Misc,309.83,658
45056,Worker,Home,487.42,965
45057,Wide,Electronics,364.56,160
45058,Voice,Home,60.53,103
45059,Environment,Beauty,221.9,154
45060,South,Clothing,387.99,853
45061,Option,Beauty,391.11,63
45062,Institution,Clothing,309.4,298
45063,Foreign,Beauty,278.37,105
45064,Worry,Clothing,302.2,389
45065,Billion,Clothing,35.01,623
45066,Leg,Home,105.17,932
45067,Operation,Electronics,31.2,518
45068,Never,Electronics,347.63,176
45069,While,Home,498.49,961
45070,Personal,Electronics,166.38,237
45071,Accept,Beauty,451.69,795
45072,Provide,Beauty,350.28,989
45073,Himself,Electronics,279.7,629
45074,Image,Beauty,5.38,937
45075,Continue,Home,241.76,872
45076,View,Clothing,450.86,337
45077,Nearly,Electronics,36.88,426
45078,Area,Accessories,57.04,7
45079,Recognize,Electronics,53.59,820
45080,Site,Home,214.25,452
45081,Southern,Electronics,305.49,367
45082,Bad,Accessories,373.03,328
45083,While,Home,114.14,837
45084,Option,Clothing,255.76,110
45085,Firm,Clothing,435.92,740
45086,Owner,Electronics,202.78,798
45087,Training,Accessories,153.88,936
45088,Green,Beauty,334.68,262
45089,Including,Electronics,160.06,281
45090,Race,Home,479.43,179
45091,Affect,Clothing,40.2,548
45092,Task,Accessories,133.93,51
45093,Man,Home,333.87,357
45094,Class,Electronics,89.58,835
45095,Control,Home,386.1,285
45096,Must,Home,8.77,556
45097,Position,Clothing,160.69,653
45098,Hundred,Home,467.06,699
45099,Use,Accessories,441.52,931
45100,Write,Clothing,206.17,114
45101,Career,Home,321.74,367
45102,Movement,Home,388.92,186
45103,Student,Home,201.37,706
45104,Write,Clothing,29.35,12
45105,Rather,Clothing,338.23,904
45106,Do,Home,418.76,231
45107,Political,Electronics,159.02,35
45108,Federal,Accessories,469.99,221
45109,Prepare,Beauty,482.35,909
45110,Maintain,Accessories,448.94,78
45111,Candidate,Home,289.99,770
45112,Shake,Home,348.14,547
45113,Song,Electronics,101.68,935
45114,Include,Home,458.33,779
45115,High,Accessories,378.67,160
45116,Trip,Home,93.26,335
45117,Place,Home,84.82,266
45118,Company,Beauty,284.75,165
45119,Kid,Clothing,310.42,524
45120,Care,Home,205.25,5
45121,Question,Home,331.19,976
45122,North,Beauty,125.95,135
45123,Free,Clothing,452.17,700
45124,Place,Home,141.79,409
45125,Community,Beauty,471.01,143
45126,Rest,Electronics,147.52,437
